,movieCd,movieNm,movieNmEn,openDt,repNationNm,genreCd,companys,watchCd,url,runtime
4481,19710117,족보,A Family Tree,19710722,한국,5,세기상사㈜,12,,93.0
4482,19660041,물레방아,A Water Mill,19661110,한국,1,세기상사㈜,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111216_89%2F1324028385341auKws_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,92.0
4483,19560026,물레방아,A Water Mill,19560817,한국,2,한국영화사,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111216_89%2F1324028385341auKws_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,
4484,19860030,물레방아,Windmill,19860503,한국,5,세경진흥(주),19,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111216_89%2F1324028385341auKws_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,105.0
4485,19600038,과부,A widow,19601105,한국,5,동양영화사,19,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_154%2F1324548270927beUjk_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,
4486,19790019,과부,Widow,19790410,한국,5,태창흥업,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_154%2F1324548270927beUjk_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,105.0
4487,19560036,숙영 낭자전,Story Of Lady Suk-Young,19561231,한국,1,(주)동해영화제작소,all,,
4488,20119139,비정,Laughter in the Dark,19711003,영국,5,유나이티드 아티스트,all,,104.0
4489,19780046,에너지 선생,Energy Teacher,19781028,한국,5,남아진흥,12,,90.0
4490,19950041,위대한 헌터 G. J,The Great Hunter G. J.,19950211,한국,0,두성영화㈜,19,,98.0
4491,19920083,변금련 2,Byeon Geum-Ryun 2,19920404,한국,19,고려영화(주),19,,112.0
4492,19910022,변금련,Byun Geum-Ryun,19910511,한국,19,고려영화(주),19,,114.0
4493,19910048,용궁에서 온 거북이와 이무기,The Sea Turtle And The Anaconda From Dragon Palace,19910101,한국,5,(주)키네마서울,all,,
4494,19830013,마음은 외로운 사냥꾼,The heart is a lonely hunter,19830402,한국,5,합동영화(주),19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20151208_243%2F1449560937573WIvGY_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,108.0
4495,19830032,돌아온 용팔이,Yong-Pal Has Returned,19830301,한국,5,신한영화(주),19,,87.0
4496,19830075,사랑과 죽음의 기록,A Record Of Love And Death,19781025,한국,5,국제,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_215%2F1324446099267TeKjv_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,110.0
4497,19820084,저녁에 우는 새,Bird That Cries At Night,19821129,한국,5,태창엔터테인먼트(주),19,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_259%2F1324504019426UDkCb_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,88.0
4498,19810016,내 모든 것 빼앗겨도,Even If You Take Everything,19810704,한국,12,우성사,12,,105.0
4499,19800040,미워도 다시 한번 '80,Love Me Once Again Despite Hatred '80,19800621,한국,5,한림영화,12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20190905_207%2F1567671597430jzAMM_PNG%2Fmovie_image.jpg%3Ftype%3Dw640_2,90.0
4500,19790013,나녀,Naked Woman,19790310,한국,5,합동영화(주),12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_21%2F1324504622574gsCdr_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,107.0
4501,19780008,돌아와요 부산항,Come Back To Busan Harbor,19780218,한국,5,대영영화주식회사,12,,100.0
4502,19770061,초분,The Early Years,19771124,한국,5,합동영화(주),12,,95.0
4503,19760020,천의 얼굴,Thousand Faces,19760417,한국,5,국제,12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111223_21%2F1324577593504yhMTt_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,93.0
4504,19760099,맨발의 눈길,Bare Feet In The Snow,19760325,한국,5,(주)우진필림,12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111212_207%2F1323676010488MCGym_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,85.0
4505,19750101,소,Cattle,19751205,한국,5,(주)화천공사,12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20191112_121%2F1573522895084XA9r6_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,93.0
4506,19750046,타인의 숨결,Strange Feeling,19750726,한국,5,(주)화천공사,15,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111212_50%2F1323674346739ceibd_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,100.0
4507,19740003,아내들의 행진,Parade Of Wives,19740516,한국,5,영화진흥위원회,all,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_250%2F1324458972489tnB1r_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,111.0
4508,19730050,9월의 찻집,A cafe of September,19731208,한국,1,세기상사㈜,15,,82.0
4509,19730025,비련의 벙어리 삼룡,A Deaf Mute Sam-Yong-Yi In Sad Love,19731117,한국,5,우성사,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_115%2F132444570554067AVY_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,110.0
4510,20108511,할복,Disembowelme,19730413,한국,0,태창흥업,all,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20120612_267%2F1339470888692A4fPg_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,85.0
4511,19720032,삼국대협,Seize the Precious Sword,19720922,한국,2,(주)우진필림,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_80%2F1324446432833cQvxQ_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,90.0
4512,2009A129,석화촌,Oyster Village,19720322,한국,5,(주)우진필림,all,,96.0
4513,19710104,소녀의 첫사랑,First Love,19710702,한국,1,삼영필림,12,,93.0
4514,19710003,내 아들아,My Son,19710610,한국,1,덕영필림,all,,90.0
4515,19710098,유쾌한 딸 7형제,Seven Jolly Sisters,19710603,한국,5,아성영화㈜,12,,88.0
4516,19710088,나를 더 이상 괴롭히지 마라,Don't torture me anymore,19710409,한국,0,보한산업,12,,83.0
4517,19710024,장군의 딸들,Daughters Of The General,19710227,한국,1,극동필름,12,,95.0
4518,19710029,나에게 조건은 없다,I'm your family,19710127,한국,5,삼영필림,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111212_162%2F1323672726297wUDfa_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,96.0
4519,20050246,나는 할렐루야 아줌마였다,I Was the Halleluiah Woman,19821021,한국,5,화풍흥업,all,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_52%2F1324504626958lm5kf_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,120.0
4520,19810036,그대앞에다시서리라,I Will Stand In Front Of You Again,19811023,한국,5,화풍흥업,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_7%2F1324497640394JrTBX_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,100.0
4521,19800123,미워할 수 없는 너,You Whom I Cannot Hate,19810111,한국,5,합동영화(주),19,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111216_283%2F13240285618910pOgN_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,90.0
4522,19740065,진아의 편지,Jin-A'S Letter,19741115,한국,5,동아흥행㈜,15,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_275%2F13244664982122SbvW_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,96.0
4523,19740121,안개속의 초혼,Calling Soul In The Fog,19740920,한국,1,삼영필림,12,,90.0
4524,19740007,청춘 불시착,A Crash Landing Of Youth,19740906,한국,1,신프로덕션,all,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111212_48%2F1323674136578Bvuyg_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,83.0
4525,19748171,속 눈물의 웨딩드레스,Wedding dress in tears 2,19740831,한국,1,(주)삼영필림,all,,95.0
4526,19740051,청바지,Blue Jean,19740613,한국,1,신프로덕션,15,,84.0
4527,20101129,맹물로 가는 자동차,A Car Moves By Water,19740323,한국,7,신프로덕션,15,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111223_264%2F1324574479727PuSqo_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,90.0
4528,19740044,대형,Two Brothers,19740320,한국,1,우성사,15,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111216_263%2F1324027167930NvSW6_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,97.0
4529,19730154,눈물의 웨딩드레스,Wedding Dress In Tears,19730721,한국,1,연방영화(주) ,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111216_148%2F1324026738752GAE5D_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,89.0
4530,19730099,그 얼굴에 햇살을,Sunshine of the face,19730429,한국,1,(주)우진필림,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111212_6%2F1323672456938PP7vB_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,90.0
4531,19720053,사랑하는 아들의 심판,To Judge One'S Beloved Son,19721104,한국,5,(주)우진필림,15,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_95%2F1324446288983WgNtl_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,95.0
4532,19720002,이 생명 다시 한번,"My Life, Once More",19720215,한국,1,연방영화(주) ,all,,90.0
4533,19880017,접시꽃 당신,You My Rose Mellow,19880319,한국,1,(주)황기성 사단,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20220615_101%2F1655286608465OLHkr_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,110.0
4534,19850023,추억의 빛,The Light Of Recollection,19850405,한국,5,(주)동아수출공사,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_127%2F1324556230798DgGka_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,103.0
4535,19580035,느티나무 있는 언덕,The Hill With Zelkova Tree,19581215,한국,5,동보영화사,all,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111216_88%2F13240267656608fXL0_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,100.0
4536,20100509,피아골,Piagol,19550923,한국,5,백호프로덕션,all,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111212_116%2F1323671679893Y82Dt_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,110.0
4537,19740009,여대생 가정부,College Girl Maidservant,19741127,한국,1,세경흥업(주),all,,90.0
4538,19740185,꽃상여,A flowery bier,19740929,한국,5,우성사,all,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111212_187%2F132367261844827aEQ_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,90.0
4539,19740049,설야,Snowy Night,19740523,한국,1,대영영화주식회사,15,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_19%2F1324446766931mRnna_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,94.0
4540,19958337,어둠 속의 목격자,The witness in the dark,19740420,한국,0,(주)화천공사,all,,70.0
4541,19730048,쥬리아와 도꾸가와 이에야스,Julia And Tokukawa Ieyasu,19731027,한국,2,유림흥업,15,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111212_285%2F13236738642537KfXT_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,91.0
4542,19720011,대지옥,The Great Hell,19730101,한국,2,합동영화(주),all,,113.0
4543,19670063,사기왕 미스터 허,Swindler Mr. Heo,19670408,한국,7,동인프로덕션,12,,
4544,20141110,밀양 아리랑,Miryang Arirang - Legend of Miryang 2,20150716,한국,6,오지필름,15,,102.0
4545,19630048,내 아내가 최고야,My Wife Is Best,19630727,한국,1,삼협영화사,all,,
4546,19600079,이별의 종착역,A Terminal Station Of A Saparation,19600617,한국,1,북삼산업사,all,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_224%2F1324454215275N97zp_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,
4547,19600033,아들의 심판,A Son'S Judgement,19600526,한국,5,동보영화사,12,,
4548,19580067,나 혼자만이,I am Alone,19580405,한국,1,삼성영화사,all,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111212_174%2F13236727366401niOV_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,
4549,19560028,여성의 적,The Enemy Of Woman,19561115,한국,1,샛별영화사 ,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111212_11%2F13236734605356o26r_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,
4550,19730053,흑녀,A Black Woman,19740209,한국,0,동아흥행㈜,15,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111212_172%2F1323674843634NgFMF_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,102.0
4551,19820071,흑녀,Black Woman,19821016,한국,5,(주)삼영필림,19,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111212_172%2F1323674843634NgFMF_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,96.0
4552,19800036,소권,So-Kwon Martial Arts,19800608,한국,2,태창흥업,12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20130902_68%2F1378096688321WUTwq_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,86.0
4553,19650038,가시나이,The Young Girls,19650427,한국,2,합동영화(주),12,,
4554,19600078,울지 않으련다,I Won'T Cry,19600622,한국,1,신흥영화사,all,,
4555,19600103,회정,The Return Way,19600115,한국,1,신흥영화사,all,,
4556,19570049,마인,The Devil,19570401,한국,5,동도공사 영화부,all,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20170322_158%2F14901650055716pKpu_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,
4557,19720119,체포령,A Warrant For An Arrest,19730113,한국,5,보한산업,12,,85.0
4558,19930045,소녀 18세,A Girl At The Age Of 18,19931023,한국,5,동보흥행(주),12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_182%2F1324447028686CHL7x_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,99.0
4559,19870037,딱 한번만 만나요,Just Once,19870627,한국,7,샘터,19,,100.0
4560,19830054,0시의 호텔,Hotel At 00:00,19830520,한국,5,한림영화,19,,100.0
4561,19750090,바보 용칠이,The Fool Yong-Chil (Babo Yongchil-I),19751105,한국,1,삼영필림,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_188%2F1324504924317aasjt_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,90.0
4562,19740138,망나니,An Executioner,19750412,한국,2,삼영필림,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_129%2F13245048764220hylb_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,95.0
4563,19740115,청녀,Cheongnyeo,19740720,한국,5,(주)화천공사,12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111212_110%2F13236719398589We6D_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,90.0
4564,19800046,30일간의 야유회,The Picnic For 30 Days,19800802,한국,5,국제,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_48%2F1324446445105qd60r_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,113.0
4565,19790056,경찰관,Police Story,19791005,한국,5,합동영화사,12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20151204_5%2F1449213209416arI3Y_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,100.0
4566,19790046,가을비 우산속에,Under An Umbrella,19790823,한국,5,(주)동아수출공사,12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20150430_276%2F14303802487099hUay_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,100.0
4567,19720121,이모,Aunt,19730511,한국,1,유림흥업,12,,75.0
4568,19720029,무릎 꿇고 빌련다,Kneel Down And Pray,19720426,한국,1,태창흥업,12,,
4569,19720093,밤길,On The Road At Night,19720316,한국,1,연방영화(주) ,12,,78.0
4570,19570018,애원의 고백,The Confess,19570427,한국,1,동방영화사,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111212_19%2F1323673418248Nh3MW_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,
4571,19970060,고수,High-grade Player,19980418,한국,2,푸른방송시네마,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111223_171%2F1324619206563tIEs2_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,93.0
4572,19890082,건드리지 좀 마,Leave Me Alone,19891216,한국,0,(주)건화상사,19,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111212_196%2F1323672258223nlxlX_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,91.0
4573,19750034,소림사의 결투,A Duel At The So-Rim Temple,19750215,한국,0,동아흥행㈜,15,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_82%2F1324447061643FydGJ_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,115.0
4574,19740052,풍운의 권객,A Soldier Of Fortune,19740614,한국,7,대영영화주식회사,15,,85.0
4575,20110020,이조 여인잔혹사,Women of Yi-Dynasty,19690502,한국,17,신필름,all,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20160414_191%2F1460620785748rMjhv_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,96.0
4576,19950088,독 안에 들어간 쥐 ,Trapped In Paradise,19950218,미국,7,이십세기폭스필름코퍼레이션,12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_239%2F1324450718526UHtkz_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,111.0
4577,19990110,에이미,Amy,19990102,호주,7,캐스케이드필름,12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20201102_68%2F1604279588720hp4bM_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,103.0
4578,19810046,노상에서,On The Road,19811121,한국,5,대영영화주식회사,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_136%2F1324504415194kITv1_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,100.0
4579,19770040,캐논 청진공작,Mission Of Canon-Chungjin,19770723,한국,0,세경진흥(주),all,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_172%2F1324448056666xLBNj_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,105.0
4580,19760121,의혈문,"Yui Hyeol Mun, Righteous Martial Party",19761113,한국,0,대영영화주식회사,12,,90.0
4581,19760003,오계,Five Commandments,19761001,한국,5,국제,all,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_122%2F132450512013590WRR_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,110.0
4582,19760108,여수 대탈옥,Great Escape Of Women Prisoners,19760619,한국,5,태창흥업,12,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_95%2F1324505118310nh5Sr_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,90.0
4583,19760021,딸 삼형제,Three Sisters,19760501,한국,5,대영영화주식회사,12,,100.0
4584,19768233,여자를 찾습니다,I Am Looking For A Wife,19760319,한국,1,한진흥업주식회사,all,https://search.pstatic.net/common?type=ofullfill&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111223_2%2F13245922503756oLfq_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,114.0
4585,19740037,남사당,A troupe of strolling actors,19750419,한국,2,(주)동아수출공사,12,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111212_74%2F1323672781171M60gz_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,98.0
4586,19720106,옥녀의 한,Ok-Nyeo'S Resentment,19720629,한국,8,안양,12,,90.0
4587,20119248,싼타 빅토리아의 비밀,The Secret of Santa Vittoria,19710709,미국,7,유나이티드 아티스트,all,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111221_232%2F1324463154731QzQei_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,139.0
4588,20030072,니모를 찾아서,Finding Nemo,20030605,미국,15,월트디즈니코리아㈜,all,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20130424_214%2F13667923570140Q9HA_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,107.0
4589,20040512,헌티드,The Hunted,20040312,미국,0,알파빌필름즈,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_98%2F1324505699375FIeHX_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,94.0
4590,19980141,헌티드,The Hunted,19980516,미국,0,데이비스 엔터테인먼트 필름웍스,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_98%2F1324505699375FIeHX_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,104.0
4591,20040770,써스펙트,The Pledge,20041231,미국,4,모건 크릭 프로덕션즈,15,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_169%2F1324491058402bi9iB_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,124.0
4592,19980058,트렁크속의 연인들 ,Excess Baggage,19980110,미국,1,콜럼비아 픽쳐스 코포레이션,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111222_34%2F1324541800772TFwzk_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,100.0
4593,19960083,유주얼 서스펙트,The Usual Suspects,19960127,미국,4,폴리그램 필름드 엔터테인먼트,19,https://search.pstatic.net/common?type=o&size=174x242&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20160921_176%2F1474434618922blNjV_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,105.0
